ts_utc,as_of_date,asset,phase,dry_run,ensemble_avg,tau,signal,realised_vol,vol_scalar,target_signed_lots,close_price,decision,action
2026-05-25T22:05:11.420848+00:00,2026-05-25,EURUSD,p1,False,0.07362275081500425,0.377522541154645,0,0.04417233240598085,2.2638605333518727,0.0,1.1642799377441406,FLAT,NO_POSITION
2026-05-25T22:05:14.094458+00:00,2026-05-25,GBPJPY,p1,False,0.43904699212876913,0.6312556587913455,1,0.07221030088369329,1.3848439734528548,2.42,214.56500244140625,LONG,OPEN_LONG
2026-05-26T22:05:11.633315+00:00,2026-05-26,EURUSD,p1,False,0.13613064631248545,0.377522541154645,0,0.04409808836429014,2.26767199462048,0.0,1.1637378931045532,FLAT,NO_POSITION
2026-05-26T22:05:14.006499+00:00,2026-05-26,GBPJPY,p1,False,0.34909862194844316,0.6312556587913455,1,0.0726696661599409,1.3760899875321697,2.41,214.50900268554688,LONG,HOLD_LONG
2026-05-27T22:05:12.725907+00:00,2026-05-27,EURUSD,p1,False,-0.27007538171176965,0.377522541154645,-1,0.04362346948465115,2.2923440336442025,-4.65,1.163061261177063,SHORT,OPEN_SHORT
2026-05-27T22:05:15.473126+00:00,2026-05-27,GBPJPY,p1,False,0.4284962387392746,0.6312556587913455,1,0.07280134644592957,1.373600968689105,2.41,214.26100158691406,LONG,HOLD_LONG
2026-05-28T22:05:12.844493+00:00,2026-05-28,EURUSD,p1,False,0.10164427329881506,0.377522541154645,0,0.04363588951828233,2.2916915663676924,0.0,1.1655012369155884,FLAT,EXIT_SHORT
2026-05-28T22:05:15.804039+00:00,2026-05-28,GBPJPY,p1,False,0.30512328422876994,0.6312556587913455,0,0.07284135673246407,1.3728464774109819,0.0,214.05099487304688,FLAT,EXIT_LONG
2026-06-01T03:17:17.337551+00:00,2026-05-29,EURUSD,p1,True,0.5805336802798945,0.377522541154645,1,0.04293020504531564,2.329362272890229,4.7,1.1652837991714478,LONG,OPEN_LONG
2026-06-01T03:17:19.730799+00:00,2026-05-29,GBPJPY,p1,True,0.211380117441416,0.6312556587913455,0,0.07260221855087809,1.3773683779363042,0.0,214.1199951171875,FLAT,NO_POSITION
2026-06-01T22:05:11.483448+00:00,2026-06-01,EURUSD,p1,False,0.11806928019729748,0.3907389716502663,0,0.04201520955031756,2.380090473670961,0.0,1.1637378931045532,FLAT,EXIT_LONG
2026-06-01T22:05:13.275142+00:00,2026-06-01,GBPJPY,p1,False,0.17270260655680544,0.34700215160897885,0,0.0591468806537273,1.690706236655918,0.0,214.78500366210938,FLAT,NO_POSITION
2026-06-02T22:05:11.711299+00:00,2026-06-02,EURUSD,p1,False,0.25824471679148936,0.3907389716502663,1,0.0420130147058176,2.380214814390667,5.2700000000000005,1.1633317470550537,LONG,OPEN_LONG
2026-06-02T22:05:13.816082+00:00,2026-06-02,GBPJPY,p1,False,0.7355045423192959,0.34700215160897885,1,0.05842197036716566,1.7116848228761905,2.69,215.31900024414062,LONG,OPEN_LONG
2026-06-03T22:05:11.797210+00:00,2026-06-03,EURUSD,p1,False,-0.12096099328294103,0.3907389716502663,0,0.04098912557010865,2.4396714642999138,0.0,1.1599582433700562,FLAT,EXIT_LONG
2026-06-03T22:05:14.313680+00:00,2026-06-03,GBPJPY,p1,False,-0.06180136196553371,0.34700215160897885,0,0.05846687247368156,1.7103702621516874,0.0,214.66000366210938,FLAT,EXIT_LONG
2026-06-04T22:05:11.338351+00:00,2026-06-04,EURUSD,p1,False,-0.0941499337223374,0.3907389716502663,0,0.0401930737427567,2.4879908573307676,0.0,1.1615750789642334,FLAT,NO_POSITION
2026-06-04T22:05:13.227782+00:00,2026-06-04,GBPJPY,p1,False,0.021700448922195782,0.34700215160897885,0,0.055029916056020325,1.817193395283399,0.0,214.77099609375,FLAT,NO_POSITION
2026-06-07T22:05:11.466626+00:00,2026-06-05,EURUSD,p1,False,-0.13685917205398115,0.3907389716502663,0,0.038533641559915614,2.595134950962548,0.0,1.1612648963928223,FLAT,NO_POSITION
2026-06-07T22:05:13.237008+00:00,2026-06-05,GBPJPY,p1,False,0.16070653314485966,0.34700215160897885,0,0.05086993241924484,1.9657977757047018,0.0,214.72999572753906,FLAT,NO_POSITION
2026-06-08T22:05:11.991863+00:00,2026-06-08,EURUSD,p1,False,-0.7237897186459518,0.3907389716502663,-1,0.03854179664604774,2.5945858445147105,-5.7700000000000005,1.1538017988204956,SHORT,OPEN_SHORT
2026-06-08T22:05:14.039534+00:00,2026-06-08,GBPJPY,p1,False,0.07977193709370622,0.34700215160897885,0,0.0507744144757733,1.9694958776474791,0.0,213.80099487304688,FLAT,NO_POSITION
2026-06-09T22:05:11.281804+00:00,2026-06-09,EURUSD,p1,False,-0.4479170420772582,0.3907389716502663,-1,0.043910025481728523,2.2773842397702815,-5.07,1.154068112373352,SHORT,HOLD_SHORT
2026-06-09T22:05:14.037948+00:00,2026-06-09,GBPJPY,p1,False,0.3126783780418717,0.34700215160897885,1,0.05259431315007912,1.9013462484935897,3.0,213.57400512695312,LONG,OPEN_LONG
2026-06-12T00:36:22.491336+00:00,2026-06-11,EURUSD,p1,False,-0.47707446303095624,0.3907389716502663,-1,0.042835352937443116,2.3345202768853177,-5.12,1.1535621881484985,SHORT,HOLD_SHORT
2026-06-12T00:36:24.962398+00:00,2026-06-11,GBPJPY,p1,False,0.29631361095726166,0.34700215160897885,1,0.05289074585628709,1.8906899190213076,2.94,214.48699951171875,LONG,HOLD_LONG
