date,balance,equity,peak_equity,drawdown_pct,daily_pnl
2025-05-06,203351.4717582007,203351.4717582007,203575.6439038697,0.11011737031511268,0.0
2025-05-07,203351.4717582007,203351.4717582007,203575.6439038697,0.11011737031511268,0.0
2025-05-08,203351.4717582007,203351.4717582007,203575.6439038697,0.11011737031511268,0.0
2025-05-09,203351.4717582007,203351.4717582007,203575.6439038697,0.11011737031511268,0.0
2025-05-12,203351.4717582007,203351.4717582007,203575.6439038697,0.11011737031511268,0.0
2025-05-13,203351.4717582007,203351.4717582007,203575.6439038697,0.11011737031511268,0.0
2025-05-14,203351.4717582007,203351.4717582007,203575.6439038697,0.11011737031511268,0.0
2025-05-15,203480.30469448763,203480.30469448763,203575.6439038697,0.04683232608469267,128.83293628692627
2025-05-16,203571.9390942819,203571.9390942819,203575.6439038697,0.0018198687803475777,91.63439979427166
2025-05-19,203571.9390942819,203571.9390942819,203575.6439038697,0.0018198687803475777,0.0
2025-05-20,203741.660101629,203741.660101629,203741.660101629,0.0,169.72100734710693
2025-05-21,203741.660101629,203741.660101629,203741.660101629,0.0,0.0
2025-05-22,203741.660101629,203741.660101629,203741.660101629,0.0,0.0
2025-05-23,203741.660101629,203741.660101629,203741.660101629,0.0,0.0
2025-05-26,204187.4062850244,204187.4062850244,204187.4062850244,0.0,445.74618339538574
2025-05-27,204187.4062850244,204187.4062850244,204187.4062850244,0.0,0.0
2025-05-28,204187.4062850244,204187.4062850244,204187.4062850244,0.0,0.0
2025-05-29,204768.43182327657,204768.43182327657,204768.43182327657,0.0,581.0255382521685
2025-05-30,205434.02354004292,205434.02354004292,205434.02354004292,0.0,665.5917167663574
2025-06-02,205434.02354004292,205434.02354004292,205434.02354004292,0.0,0.0
2025-06-03,205592.01465082026,205592.01465082026,205592.01465082026,0.0,157.9911107773513
2025-06-04,205854.13132142878,205854.13132142878,205854.13132142878,0.0,262.1166706085205
2025-06-05,205547.86443072557,205547.86443072557,205854.13132142878,0.14877859809623567,-306.2668907032143
2025-06-06,205547.86443072557,205547.86443072557,205854.13132142878,0.14877859809623567,0.0
2025-06-09,205760.95541072168,205760.95541072168,205854.13132142878,0.04526307541606195,213.09097999610802
2025-06-10,205760.95541072168,205760.95541072168,205854.13132142878,0.04526307541606195,0.0
2025-06-11,205760.95541072168,205760.95541072168,205854.13132142878,0.04526307541606195,0.0
2025-06-12,205978.15840755316,205978.15840755316,205978.15840755316,0.0,217.20299683147346
2025-06-13,205978.15840755316,205978.15840755316,205978.15840755316,0.0,0.0
2025-06-16,205978.15840755316,205978.15840755316,205978.15840755316,0.0,0.0
2025-06-17,205978.15840755316,205978.15840755316,205978.15840755316,0.0,0.0
2025-06-18,205256.73982267443,205256.73982267443,205978.15840755316,0.35024033152646966,-721.418584878744
2025-06-20,205256.73982267443,205256.73982267443,205978.15840755316,0.35024033152646966,0.0
2025-06-23,205256.73982267443,205256.73982267443,205978.15840755316,0.35024033152646966,0.0
2025-06-24,205639.6494782454,205639.6494782454,205978.15840755316,0.16434214769410918,382.9096555709839
2025-06-25,205639.6494782454,205639.6494782454,205978.15840755316,0.16434214769410918,0.0
2025-06-26,205639.6494782454,205639.6494782454,205978.15840755316,0.16434214769410918,0.0
2025-06-27,205672.68177633348,205672.68177633348,205978.15840755316,0.14830535119905786,33.03229808807373
2025-06-30,205672.68177633348,205672.68177633348,205978.15840755316,0.14830535119905786,0.0
2025-07-01,205929.46359281603,205929.46359281603,205978.15840755316,0.023640766144136897,256.78181648254395
2025-07-02,206294.9161957784,206294.9161957784,206294.9161957784,0.0,365.4526029623773
2025-07-03,206294.9161957784,206294.9161957784,206294.9161957784,0.0,0.0
2025-07-07,206173.61084928946,206173.61084928946,206294.9161957784,0.058801907834622164,-121.30534648895264
2025-07-08,206173.61084928946,206173.61084928946,206294.9161957784,0.058801907834622164,0.0
2025-07-09,206105.36937227682,206105.36937227682,206294.9161957784,0.09188148064768732,-68.24147701263429
2025-07-10,206105.36937227682,206105.36937227682,206294.9161957784,0.09188148064768732,0.0
2025-07-11,206105.36937227682,206105.36937227682,206294.9161957784,0.09188148064768732,0.0
2025-07-14,206105.36937227682,206105.36937227682,206294.9161957784,0.09188148064768732,0.0
2025-07-15,206105.36937227682,206105.36937227682,206294.9161957784,0.09188148064768732,0.0
2025-07-16,206105.36937227682,206105.36937227682,206294.9161957784,0.09188148064768732,0.0
2025-07-17,206032.7316860299,206032.7316860299,206294.9161957784,0.12709208476067668,-72.63768624693216
2025-07-18,206032.7316860299,206032.7316860299,206294.9161957784,0.12709208476067668,0.0
2025-07-21,206443.15222302484,206443.15222302484,206443.15222302484,0.0,410.42053699493414
2025-07-22,206443.15222302484,206443.15222302484,206443.15222302484,0.0,0.0
2025-07-23,206746.5522626977,206746.5522626977,206746.5522626977,0.0,303.40003967285156
2025-07-24,206746.5522626977,206746.5522626977,206746.5522626977,0.0,0.0
2025-07-25,206710.4222569918,206710.4222569918,206746.5522626977,0.017475505787390436,-36.13000570590041
2025-07-28,206715.39185385458,206715.39185385458,206746.5522626977,0.01507179128361556,4.969596862792969
2025-07-29,207963.89649252646,207963.89649252646,207963.89649252646,0.0,1248.504638671875
2025-07-30,207963.89649252646,207963.89649252646,207963.89649252646,0.0,0.0
2025-07-31,207963.89649252646,207963.89649252646,207963.89649252646,0.0,0.0
2025-08-01,208663.5221038317,208663.5221038317,208663.5221038317,0.0,699.6256113052369
2025-08-04,208663.5221038317,208663.5221038317,208663.5221038317,0.0,0.0
2025-08-05,208886.88699272327,208886.88699272327,208886.88699272327,0.0,223.36488889156433
2025-08-06,208886.88699272327,208886.88699272327,208886.88699272327,0.0,0.0
2025-08-07,209222.8902962511,209222.8902962511,209222.8902962511,0.0,336.00330352783203
2025-08-08,208878.28534156192,208878.28534156192,209222.8902962511,0.16470709978303116,-344.6049546891841
2025-08-11,208878.28534156192,208878.28534156192,209222.8902962511,0.16470709978303116,0.0
2025-08-12,208878.28534156192,208878.28534156192,209222.8902962511,0.16470709978303116,0.0
2025-08-13,209101.00048095096,209101.00048095096,209222.8902962511,0.05825835554014146,222.7151393890381
2025-08-14,208964.8300936829,208964.8300936829,209222.8902962511,0.12334224147406325,-136.1703872680664
2025-08-15,208964.8300936829,208964.8300936829,209222.8902962511,0.12334224147406325,0.0
2025-08-18,209174.74811583865,209174.74811583865,209222.8902962511,0.02300999682409864,209.91802215576172
2025-08-19,209174.74811583865,209174.74811583865,209222.8902962511,0.02300999682409864,0.0
2025-08-20,209364.44763254997,209364.44763254997,209364.44763254997,0.0,189.69951671130556
2025-08-21,209364.44763254997,209364.44763254997,209364.44763254997,0.0,0.0
2025-08-22,209364.44763254997,209364.44763254997,209364.44763254997,0.0,0.0
2025-08-25,209731.33305621025,209731.33305621025,209731.33305621025,0.0,366.8854236602783
2025-08-26,209731.33305621025,209731.33305621025,209731.33305621025,0.0,0.0
2025-08-27,209731.33305621025,209731.33305621025,209731.33305621025,0.0,0.0
2025-08-28,209731.33305621025,209731.33305621025,209731.33305621025,0.0,0.0
2025-08-29,209877.09298503274,209877.09298503274,209877.09298503274,0.0,145.7599288224795
2025-09-02,210142.13707816476,210142.13707816476,210142.13707816476,0.0,265.04409313201904
2025-09-03,210142.13707816476,210142.13707816476,210142.13707816476,0.0,0.0
2025-09-04,210098.49838212118,210098.49838212118,210142.13707816476,0.020766275936056365,-43.63869604356423
2025-09-05,210098.49838212118,210098.49838212118,210142.13707816476,0.020766275936056365,0.0
2025-09-08,210367.37195447073,210367.37195447073,210367.37195447073,0.0,268.87357234954834
2025-09-09,210367.37195447073,210367.37195447073,210367.37195447073,0.0,0.0
2025-09-10,210367.37195447073,210367.37195447073,210367.37195447073,0.0,0.0
2025-09-11,210367.37195447073,210367.37195447073,210367.37195447073,0.0,0.0
2025-09-12,210367.37195447073,210367.37195447073,210367.37195447073,0.0,0.0
2025-09-15,210367.37195447073,210367.37195447073,210367.37195447073,0.0,0.0
2025-09-16,210367.37195447073,210367.37195447073,210367.37195447073,0.0,0.0
2025-09-17,211244.3961282073,211244.3961282073,211244.3961282073,0.0,877.0241737365723
2025-09-18,211244.3961282073,211244.3961282073,211244.3961282073,0.0,0.0
2025-09-19,211244.3961282073,211244.3961282073,211244.3961282073,0.0,0.0
2025-09-22,210559.44601076,210559.44601076,211244.3961282073,0.32424534330917393,-684.9501174472955
2025-09-23,210559.44601076,210559.44601076,211244.3961282073,0.32424534330917393,0.0
2025-09-24,210622.35466020458,210622.35466020458,211244.3961282073,0.2944653109875591,62.90864944458008
2025-09-25,210622.35466020458,210622.35466020458,211244.3961282073,0.2944653109875591,0.0
2025-09-26,210622.35466020458,210622.35466020458,211244.3961282073,0.2944653109875591,0.0
2025-09-29,210822.77408616894,210822.77408616894,211244.3961282073,0.19958969315449818,200.4194259643555
2025-09-30,210822.77408616894,210822.77408616894,211244.3961282073,0.19958969315449818,0.0
2025-10-01,210822.77408616894,210822.77408616894,211244.3961282073,0.19958969315449818,0.0
2025-10-02,210175.15132029515,210175.15132029515,211244.3961282073,0.5061648154979755,-647.6227658737859
2025-10-03,210123.6357410715,210123.6357410715,211244.3961282073,0.5305515354147337,-51.51557922363281
2025-10-06,210123.6357410715,210123.6357410715,211244.3961282073,0.5305515354147337,0.0
2025-10-07,210943.59964630677,210943.59964630677,211244.3961282073,0.14239264445053992,819.9639052352463
2025-10-08,211244.5678164728,211244.5678164728,211244.5678164728,0.0,300.9681701660156
2025-10-09,211244.5678164728,211244.5678164728,211244.5678164728,0.0,0.0
2025-10-10,211472.82954124184,211472.82954124184,211472.82954124184,0.0,228.26172476904665
2025-10-13,211472.82954124184,211472.82954124184,211472.82954124184,0.0,0.0
2025-10-14,211472.82954124184,211472.82954124184,211472.82954124184,0.0,0.0
2025-10-15,211472.82954124184,211472.82954124184,211472.82954124184,0.0,0.0
2025-10-16,211715.10573295326,211715.10573295326,211715.10573295326,0.0,242.2761917114258
2025-10-17,211836.63353965824,211836.63353965824,211836.63353965824,0.0,121.52780670496773
2025-10-20,211836.63353965824,211836.63353965824,211836.63353965824,0.0,0.0
2025-10-21,211500.0598196799,211500.0598196799,211836.63353965824,0.15888362383521454,-336.5737199783325
2025-10-22,211500.0598196799,211500.0598196799,211836.63353965824,0.15888362383521454,0.0
2025-10-23,211500.0598196799,211500.0598196799,211836.63353965824,0.15888362383521454,0.0
2025-10-24,211500.0598196799,211500.0598196799,211836.63353965824,0.15888362383521454,0.0
2025-10-27,211407.25157306736,211407.25157306736,211836.63353965824,0.20269485943775448,-92.80824661254883
2025-10-28,211595.72400349771,211595.72400349771,211836.63353965824,0.11372420913941103,188.47243043035184
2025-10-29,211792.00805920755,211792.00805920755,211836.63353965824,0.021065988306661506,196.28405570983887
2025-10-30,211792.00805920755,211792.00805920755,211836.63353965824,0.021065988306661506,0.0
2025-10-31,211792.00805920755,211792.00805920755,211836.63353965824,0.021065988306661506,0.0
2025-11-03,211792.00805920755,211792.00805920755,211836.63353965824,0.021065988306661506,0.0
2025-11-04,212013.08809046028,212013.08809046028,212013.08809046028,0.0,221.08003125271446
2025-11-05,212013.08809046028,212013.08809046028,212013.08809046028,0.0,0.0
2025-11-06,212013.08809046028,212013.08809046028,212013.08809046028,0.0,0.0
2025-11-07,212871.44921545265,212871.44921545265,212871.44921545265,0.0,858.3611249923706
2025-11-10,212871.44921545265,212871.44921545265,212871.44921545265,0.0,0.0
2025-11-11,212871.44921545265,212871.44921545265,212871.44921545265,0.0,0.0
2025-11-12,212871.44921545265,212871.44921545265,212871.44921545265,0.0,0.0
2025-11-13,212871.44921545265,212871.44921545265,212871.44921545265,0.0,0.0
2025-11-14,213454.4541669297,213454.4541669297,213454.4541669297,0.0,583.0049514770508
2025-11-17,213454.4541669297,213454.4541669297,213454.4541669297,0.0,0.0
2025-11-18,213999.96719743733,213999.96719743733,213999.96719743733,0.0,545.513030507642
2025-11-19,213999.96719743733,213999.96719743733,213999.96719743733,0.0,0.0
2025-11-20,214596.1105740888,214596.1105740888,214596.1105740888,0.0,596.1433766514467
2025-11-21,214596.1105740888,214596.1105740888,214596.1105740888,0.0,0.0
2025-11-24,214666.1245535089,214666.1245535089,214666.1245535089,0.0,70.01397942013423
2025-11-25,214666.1245535089,214666.1245535089,214666.1245535089,0.0,0.0
2025-11-26,214666.1245535089,214666.1245535089,214666.1245535089,0.0,0.0
2025-11-28,214666.1245535089,214666.1245535089,214666.1245535089,0.0,0.0
2025-12-01,214666.1245535089,214666.1245535089,214666.1245535089,0.0,0.0
2025-12-02,214617.9122633048,214617.9122633048,214666.1245535089,0.0224591981172527,-48.212290204088184
2025-12-03,214617.9122633048,214617.9122633048,214666.1245535089,0.0224591981172527,0.0
2025-12-04,215968.1787199088,215968.1787199088,215968.1787199088,0.0,1350.266456604004
2025-12-05,215968.1787199088,215968.1787199088,215968.1787199088,0.0,0.0
2025-12-08,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,-26.264190673828125
2025-12-09,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-10,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-11,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-12,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-15,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-16,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-17,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-18,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-19,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-22,215941.914529235,215941.914529235,215968.1787199088,0.012161139122208557,0.0
2025-12-23,217028.49619586096,217028.49619586096,217028.49619586096,0.0,1086.5816666259739
2025-12-24,217028.49619586096,217028.49619586096,217028.49619586096,0.0,0.0
2025-12-26,217028.49619586096,217028.49619586096,217028.49619586096,0.0,0.0
2025-12-29,217028.49619586096,217028.49619586096,217028.49619586096,0.0,0.0
2025-12-30,217028.49619586096,217028.49619586096,217028.49619586096,0.0,0.0
2025-12-31,218301.5738030158,218301.5738030158,218301.5738030158,0.0,1273.0776071548462
2026-01-02,218301.5738030158,218301.5738030158,218301.5738030158,0.0,0.0
2026-01-05,218723.5560913764,218723.5560913764,218723.5560913764,0.0,421.9822883605957
2026-01-06,218723.5560913764,218723.5560913764,218723.5560913764,0.0,0.0
2026-01-07,219132.78412594527,219132.78412594527,219132.78412594527,0.0,409.22803456886777
2026-01-08,219132.78412594527,219132.78412594527,219132.78412594527,0.0,0.0
2026-01-09,219132.78412594527,219132.78412594527,219132.78412594527,0.0,0.0
2026-01-12,219132.78412594527,219132.78412594527,219132.78412594527,0.0,0.0
2026-01-13,219368.7195836232,219368.7195836232,219368.7195836232,0.0,235.9354576779217
2026-01-14,219368.7195836232,219368.7195836232,219368.7195836232,0.0,0.0
2026-01-15,219112.63010908308,219112.63010908308,219368.7195836232,0.11673928490178172,-256.0894745401231
2026-01-16,219112.63010908308,219112.63010908308,219368.7195836232,0.11673928490178172,0.0
2026-01-20,219112.63010908308,219112.63010908308,219368.7195836232,0.11673928490178172,0.0
2026-01-21,218272.75226522627,218272.75226522627,219368.7195836232,0.4996005449077466,-839.8778438568115
2026-01-22,218272.75226522627,218272.75226522627,219368.7195836232,0.4996005449077466,0.0
2026-01-23,218272.75226522627,218272.75226522627,219368.7195836232,0.4996005449077466,0.0
2026-01-26,219522.87305971485,219522.87305971485,219522.87305971485,0.0,1250.1207944885741
2026-01-27,219522.87305971485,219522.87305971485,219522.87305971485,0.0,0.0
2026-01-28,219522.87305971485,219522.87305971485,219522.87305971485,0.0,0.0
2026-01-29,219522.87305971485,219522.87305971485,219522.87305971485,0.0,0.0
2026-01-30,219978.9808947679,219978.9808947679,219978.9808947679,0.0,456.10783505306824
2026-02-02,219978.9808947679,219978.9808947679,219978.9808947679,0.0,0.0
2026-02-03,219736.73235961166,219736.73235961166,219978.9808947679,0.11012349187676947,-242.24853515625
2026-02-04,219736.73235961166,219736.73235961166,219978.9808947679,0.11012349187676947,0.0
2026-02-05,219736.73235961166,219736.73235961166,219978.9808947679,0.11012349187676947,0.0
2026-02-06,219654.7792011595,219654.7792011595,219978.9808947679,0.147378486930765,-81.95315845217543
2026-02-09,219077.21342449318,219077.21342449318,219978.9808947679,0.4099334702828327,-577.5657766663172
2026-02-10,219310.31294408397,219310.31294408397,219978.9808947679,0.3039690192054375,233.09951959077972
2026-02-11,219310.31294408397,219310.31294408397,219978.9808947679,0.3039690192054375,0.0
2026-02-12,219310.31294408397,219310.31294408397,219978.9808947679,0.3039690192054375,0.0
2026-02-13,219310.31294408397,219310.31294408397,219978.9808947679,0.3039690192054375,0.0
2026-02-17,219147.40987363414,219147.40987363414,219978.9808947679,0.3780229446246836,-162.9030704498291
2026-02-18,219139.34536519603,219139.34536519603,219978.9808947679,0.3816889805365275,-8.064508438110352
2026-02-19,219139.34536519603,219139.34536519603,219978.9808947679,0.3816889805365275,0.0
2026-02-20,219557.9353207052,219557.9353207052,219978.9808947679,0.1914026387203442,418.5899555091721
2026-02-23,219557.9353207052,219557.9353207052,219978.9808947679,0.1914026387203442,0.0
2026-02-24,219557.9353207052,219557.9353207052,219978.9808947679,0.1914026387203442,0.0
2026-02-25,219557.9353207052,219557.9353207052,219978.9808947679,0.1914026387203442,0.0
2026-02-26,219833.82030717004,219833.82030717004,219978.9808947679,0.06598838989408363,275.8849864648379
2026-02-27,219833.82030717004,219833.82030717004,219978.9808947679,0.06598838989408363,0.0
2026-03-02,219566.38904801477,219566.38904801477,219978.9808947679,0.1875596682350836,-267.43125915527344
2026-03-03,219566.38904801477,219566.38904801477,219978.9808947679,0.1875596682350836,0.0
2026-03-04,219566.38904801477,219566.38904801477,219978.9808947679,0.1875596682350836,0.0
2026-03-05,219566.38904801477,219566.38904801477,219978.9808947679,0.1875596682350836,0.0
2026-03-06,219566.38904801477,219566.38904801477,219978.9808947679,0.1875596682350836,0.0
2026-03-09,220100.66362610925,220100.66362610925,220100.66362610925,0.0,534.2745780944824
2026-03-10,220100.66362610925,220100.66362610925,220100.66362610925,0.0,0.0
2026-03-11,220100.66362610925,220100.66362610925,220100.66362610925,0.0,0.0
2026-03-12,220100.66362610925,220100.66362610925,220100.66362610925,0.0,0.0
2026-03-13,220100.66362610925,220100.66362610925,220100.66362610925,0.0,0.0
2026-03-16,220278.54328243312,220278.54328243312,220278.54328243312,0.0,177.87965632386835
2026-03-17,220153.87970557835,220153.87970557835,220278.54328243312,0.05659360870883014,-124.66357685477857
2026-03-18,220153.87970557835,220153.87970557835,220278.54328243312,0.05659360870883014,0.0
2026-03-19,220538.36062299958,220538.36062299958,220538.36062299958,0.0,384.4809174212311
2026-03-20,220538.36062299958,220538.36062299958,220538.36062299958,0.0,0.0
2026-03-23,220538.36062299958,220538.36062299958,220538.36062299958,0.0,0.0
2026-03-24,220735.60812818757,220735.60812818757,220735.60812818757,0.0,197.24750518798828
2026-03-25,220702.39022123566,220702.39022123566,220735.60812818757,0.015048730575727363,-33.2179069519043
2026-03-26,220702.39022123566,220702.39022123566,220735.60812818757,0.015048730575727363,0.0
2026-03-27,220702.39022123566,220702.39022123566,220735.60812818757,0.015048730575727363,0.0
2026-03-30,220447.39658706804,220447.39658706804,220735.60812818757,0.13056866699647007,-254.99363416762418
2026-03-31,220447.39658706804,220447.39658706804,220735.60812818757,0.13056866699647007,0.0
2026-04-01,220447.39658706804,220447.39658706804,220735.60812818757,0.13056866699647007,0.0
2026-04-02,220447.39658706804,220447.39658706804,220735.60812818757,0.13056866699647007,0.0
2026-04-06,220447.39658706804,220447.39658706804,220735.60812818757,0.13056866699647007,0.0
2026-04-07,220447.39658706804,220447.39658706804,220735.60812818757,0.13056866699647007,0.0
2026-04-08,221189.18259018083,221189.18259018083,221189.18259018083,0.0,741.786003112793
2026-04-09,221189.18259018083,221189.18259018083,221189.18259018083,0.0,0.0
2026-04-10,221189.18259018083,221189.18259018083,221189.18259018083,0.0,0.0
2026-04-13,221189.18259018083,221189.18259018083,221189.18259018083,0.0,0.0
2026-04-14,223139.37113002822,223139.37113002822,223139.37113002822,0.0,1950.1885398473878
2026-04-15,223139.37113002822,223139.37113002822,223139.37113002822,0.0,0.0
2026-04-16,223662.02065662429,223662.02065662429,223662.02065662429,0.0,522.6495265960693
2026-04-17,223662.02065662429,223662.02065662429,223662.02065662429,0.0,0.0
2026-04-20,223342.4464541538,223342.4464541538,223662.02065662429,0.14288264119776764,-319.5742024704955
2026-04-21,223349.1078692539,223349.1078692539,223662.02065662429,0.13990430134349055,6.661415100097656
