ts_utc,as_of_date,asset,phase,dry_run,ensemble_avg,tau,signal,realised_vol,vol_scalar,target_signed_lots,close_price,decision,action
2026-05-14T22:27:14.569877+00:00,2026-05-14,AUDUSD,p1,False,-0.8,0.6849549260809971,-1,0.07485369147638675,1.3359394577292942,-0.33,0.7222824096679688,SHORT,OPEN_SHORT
2026-05-14T22:27:15.192117+00:00,2026-05-14,EURGBP,p1,False,0.2,0.6849549260809971,0,0.023903786773593696,3.0,0.0,0.8709700107574463,FLAT,EXIT_SHORT
2026-05-14T22:27:15.846648+00:00,2026-05-14,EURUSD,p1,False,-0.2,0.6849549260809971,0,0.041814515781043275,2.3915140025449078,0.0,1.1674060821533203,FLAT,EXIT_SHORT
2026-05-14T22:27:16.612167+00:00,2026-05-14,GBPJPY,p1,False,-0.2,0.6849549260809971,0,0.05894695311905892,1.696440523363839,0.0,212.16200256347656,FLAT,EXIT_LONG
2026-05-14T22:27:17.353305+00:00,2026-05-14,GBPUSD,p1,False,-0.4,0.6849549260809971,-1,0.05216567748159277,1.9169692569465064,-0.25,1.3398720026016235,SHORT,HOLD_SHORT
2026-05-14T22:27:18.097638+00:00,2026-05-14,NZDUSD,p1,False,-0.8994208638289424,0.6849549260809971,-1,0.08819976376986274,1.133789884754423,-0.34,0.5913660526275635,SHORT,OPEN_SHORT
2026-05-14T22:27:18.519637+00:00,2026-05-14,USDCAD,p1,False,0.1979171070700955,0.6849549260809971,0,0.043102551800783435,2.3200482528782067,0.0,1.3716200590133667,FLAT,EXIT_LONG
2026-05-14T22:27:19.039274+00:00,2026-05-14,USDCHF,p1,False,0.01185561727350266,0.6849549260809971,0,0.0640446002018049,1.5614118861683801,0.0,0.7837799787521362,FLAT,EXIT_LONG
2026-05-14T22:27:19.932691+00:00,2026-05-14,USDJPY,p1,False,0.8,0.6849549260809971,1,0.0845211122178207,1.1831363475469705,0.21,158.35499572753906,LONG,OPEN_LONG
2026-05-17T23:12:57.749876+00:00,2026-05-15,AUDJPY,p1,False,0.4,0.6849549260809971,1,0.06527064774772175,1.5320822368196962,0.39,114.21199798583984,LONG,HOLD_LONG
2026-05-17T23:12:58.346294+00:00,2026-05-15,AUDUSD,p1,False,-0.8,0.6849549260809971,-1,0.07203218118263718,1.3882683872427877,-0.35000000000000003,0.7214298844337463,SHORT,HOLD_SHORT
2026-05-17T23:12:59.056907+00:00,2026-05-15,EURGBP,p1,False,-0.6,0.6849549260809971,-1,0.023715840682068733,3.0,-0.47000000000000003,0.8708500266075134,SHORT,OPEN_SHORT
2026-05-17T23:12:59.710145+00:00,2026-05-15,EURUSD,p1,False,0.07399241133713305,0.6849549260809971,0,0.04187717908137441,2.3879354386713385,0.0,1.166208028793335,FLAT,NO_POSITION
2026-05-17T23:13:00.297873+00:00,2026-05-15,GBPJPY,p1,False,0.021410462881538517,0.6849549260809971,0,0.05904613721691245,1.6935908886408446,0.0,212.07400512695312,FLAT,NO_POSITION
2026-05-17T23:13:00.880091+00:00,2026-05-15,GBPUSD,p1,False,-0.4,0.6849549260809971,-1,0.052216268269545556,1.915111962497781,-0.26,1.3391362428665161,SHORT,HOLD_SHORT
2026-05-17T23:13:01.527555+00:00,2026-05-15,NZDUSD,p1,False,-0.6,0.6849549260809971,-1,0.08916175850777175,1.1215570629563518,-0.35000000000000003,0.5903501510620117,SHORT,HOLD_SHORT
2026-05-17T23:13:01.912180+00:00,2026-05-15,USDCAD,p1,False,0.3355815205298393,0.6849549260809971,0,0.042318752952437526,2.3630185916014828,0.0,1.3723700046539307,FLAT,NO_POSITION
2026-05-17T23:13:02.453617+00:00,2026-05-15,USDCHF,p1,False,0.21185561727350266,0.6849549260809971,0,0.06422073151756545,1.5571295691742209,0.0,0.7841799855232239,FLAT,NO_POSITION
2026-05-17T23:13:03.031127+00:00,2026-05-15,USDJPY,p1,False,0.6,0.6849549260809971,1,0.08467548036626524,1.1809794236471798,0.21,158.3820037841797,LONG,HOLD_LONG
2026-05-18T22:05:09.605356+00:00,2026-05-18,AUDJPY,p1,False,0.889395378656431,0.6849549260809971,1,0.06596473129316374,1.5159616061433652,0.38,113.822998046875,LONG,HOLD_LONG
2026-05-18T22:05:10.256397+00:00,2026-05-18,AUDUSD,p1,False,-0.8,0.6849549260809971,-1,0.07467379886182963,1.339157797302263,-0.34,0.7173600792884827,SHORT,HOLD_SHORT
2026-05-18T22:05:10.835507+00:00,2026-05-18,EURGBP,p1,False,-0.6,0.6849549260809971,-1,0.03074532654885969,3.0,-0.46,0.867680013179779,SHORT,HOLD_SHORT
2026-05-18T22:05:11.784683+00:00,2026-05-18,EURUSD,p1,False,-0.4,0.6849549260809971,-1,0.044058300600522765,2.269719862931197,-0.35000000000000003,1.1663167476654053,SHORT,OPEN_SHORT
2026-05-18T22:05:12.669883+00:00,2026-05-18,GBPJPY,p1,False,1.0,0.6849549260809971,1,0.06315809399152014,1.5833283381450112,0.21,213.2689971923828,LONG,OPEN_LONG
2026-05-18T22:05:13.615411+00:00,2026-05-18,GBPUSD,p1,False,-0.2,0.6849549260809971,0,0.06195220816356007,1.614147468900381,0.0,1.3433998823165894,FLAT,EXIT_SHORT
2026-05-18T22:05:14.125223+00:00,2026-05-18,NZDUSD,p1,False,-0.8,0.6849549260809971,-1,0.08940107650600988,1.1185547636361808,-0.34,0.5878894925117493,SHORT,HOLD_SHORT
2026-05-18T22:05:14.737887+00:00,2026-05-18,USDCAD,p1,False,0.1979171070700955,0.6849549260809971,0,0.041828216719397904,2.390730656074679,0.0,1.3735699653625488,FLAT,NO_POSITION
2026-05-18T22:05:15.655019+00:00,2026-05-18,USDCHF,p1,False,0.6,0.6849549260809971,1,0.06481762156630216,1.5427903336087343,0.28,0.7840200066566467,LONG,OPEN_LONG
2026-05-18T22:05:16.157866+00:00,2026-05-18,USDJPY,p1,False,0.6,0.6849549260809971,1,0.08513666240064371,1.1745821034117014,0.21,158.76100158691406,LONG,HOLD_LONG
2026-05-19T22:05:11.075045+00:00,2026-05-19,AUDJPY,p1,False,-0.2,0.6849549260809971,0,0.07145749189140507,1.3994333883418602,0.0,113.0199966430664,FLAT,EXIT_LONG
2026-05-19T22:05:11.988978+00:00,2026-05-19,AUDUSD,p1,False,-0.04809306997607461,0.6849549260809971,0,0.08537621471732763,1.1712864095824616,0.0,0.710883617401123,FLAT,EXIT_SHORT
2026-05-19T22:05:12.480679+00:00,2026-05-19,EURGBP,p1,False,-0.7287242483367221,0.6849549260809971,-1,0.0314772063894543,3.0,-0.48,0.8661800026893616,SHORT,HOLD_SHORT
2026-05-19T22:05:13.175739+00:00,2026-05-19,EURUSD,p1,False,-0.4662553017931284,0.6849549260809971,-1,0.044616374222148716,2.241329595768843,-0.36,1.161170482635498,SHORT,HOLD_SHORT
2026-05-19T22:05:13.603849+00:00,2026-05-19,GBPJPY,p1,False,0.8,0.6849549260809971,1,0.06298904243979973,1.5875777139424307,0.22,213.08799743652344,LONG,HOLD_LONG
2026-05-19T22:05:14.209823+00:00,2026-05-19,GBPUSD,p1,False,-0.2,0.6849549260809971,0,0.06461053567167341,1.5477351945844038,0.0,1.3398720026016235,FLAT,NO_POSITION
2026-05-19T22:05:15.194372+00:00,2026-05-19,NZDUSD,p1,False,0.0,0.6849549260809971,0,0.0987230924697332,1.0129342335042664,0.0,0.5836008191108704,FLAT,EXIT_SHORT
2026-05-19T22:05:16.012028+00:00,2026-05-19,USDCAD,p1,False,0.6,0.6849549260809971,1,0.042873776181170914,2.332428092581159,0.43,1.3744800090789795,LONG,OPEN_LONG
2026-05-19T22:05:16.651951+00:00,2026-05-19,USDCHF,p1,False,0.6,0.6849549260809971,1,0.06626772081889175,1.5090303207092008,0.28,0.7886499762535095,LONG,HOLD_LONG
2026-05-19T22:05:17.207916+00:00,2026-05-19,USDJPY,p1,False,0.6,0.6849549260809971,1,0.0858773313896607,1.1644516472718391,0.21,159.04100036621094,LONG,HOLD_LONG
2026-05-20T22:05:11.216807+00:00,2026-05-20,AUDJPY,p1,False,0.489395378656431,0.6849549260809971,1,0.073285907203621,1.3645188251836102,0.35000000000000003,113.61499786376953,LONG,OPEN_LONG
2026-05-20T22:05:12.176948+00:00,2026-05-20,AUDUSD,p1,False,-0.47336005931423636,0.6849549260809971,-1,0.08581413434357917,1.165309197196164,-0.3,0.7155122756958008,SHORT,OPEN_SHORT
2026-05-20T22:05:12.745117+00:00,2026-05-20,EURGBP,p1,False,-0.8,0.6849549260809971,-1,0.03739289249130786,2.6743050172768914,-0.43,0.8652300238609314,SHORT,HOLD_SHORT
2026-05-20T22:05:13.682534+00:00,2026-05-20,EURUSD,p1,False,-0.0662553017931284,0.6849549260809971,0,0.04440957971816372,2.2517664124414027,0.0,1.1629259586334229,FLAT,EXIT_SHORT
2026-05-20T22:05:14.254782+00:00,2026-05-20,GBPJPY,p1,False,0.8,0.6849549260809971,1,0.07192167495359547,1.3904014341228972,0.19,213.3979949951172,LONG,HOLD_LONG
2026-05-20T22:05:15.062276+00:00,2026-05-20,GBPUSD,p1,False,-0.8,0.6849549260809971,-1,0.07228480396434812,1.3834166313755434,-0.19,1.3435803651809692,SHORT,OPEN_SHORT
2026-05-20T22:05:15.582461+00:00,2026-05-20,NZDUSD,p1,False,0.2,0.6849549260809971,0,0.09884664637585407,1.0116681108204768,0.0,0.5870956182479858,FLAT,NO_POSITION
2026-05-20T22:05:16.173072+00:00,2026-05-20,USDCAD,p1,False,0.4,0.6849549260809971,1,0.03986836798224454,2.5082541639159954,0.46,1.3745900392532349,LONG,HOLD_LONG
2026-05-20T22:05:17.089788+00:00,2026-05-20,USDCHF,p1,False,0.0,0.6849549260809971,0,0.06293790226094077,1.5888676998702569,0.0,0.7865999937057495,FLAT,EXIT_LONG
2026-05-20T22:05:17.675965+00:00,2026-05-20,USDJPY,p1,False,1.0,0.6849549260809971,1,0.085586084845412,1.1684142367374653,0.21,158.88999938964844,LONG,HOLD_LONG
2026-05-21T22:05:10.679878+00:00,2026-05-21,AUDJPY,p1,False,0.710267554574757,0.6849549260809971,1,0.07869576601216488,1.270716393872345,0.4,113.67500305175781,LONG,HOLD_LONG
2026-05-21T22:05:11.747967+00:00,2026-05-21,AUDUSD,p1,False,0.035051710003822734,0.6849549260809971,0,0.0916085687677928,1.0916009424126862,0.0,0.7154099345207214,FLAT,EXIT_SHORT
2026-05-21T22:05:12.388835+00:00,2026-05-21,EURGBP,p1,False,-1.0,0.6849549260809971,-1,0.03722861707272175,2.6861056859743595,-0.52,0.8648200035095215,SHORT,HOLD_SHORT
2026-05-21T22:05:12.984888+00:00,2026-05-21,EURUSD,p1,False,-0.2,0.6849549260809971,0,0.04509014843956214,2.2177793478333263,0.0,1.16225004196167,FLAT,NO_POSITION
2026-05-21T22:05:13.483641+00:00,2026-05-21,GBPJPY,p1,False,0.8,0.6849549260809971,1,0.07163772149103918,1.3959126270160411,0.23,213.5399932861328,LONG,HOLD_LONG
2026-05-21T22:05:14.155787+00:00,2026-05-21,GBPUSD,p1,False,-0.8,0.6849549260809971,-1,0.07263185945318297,1.3768062769266975,-0.23,1.3433998823165894,SHORT,HOLD_SHORT
2026-05-21T22:05:14.657275+00:00,2026-05-21,NZDUSD,p1,False,-0.2,0.6849549260809971,0,0.10164340629391463,0.9838316487627096,0.0,0.5877166986465454,FLAT,NO_POSITION
2026-05-21T22:05:15.217448+00:00,2026-05-21,USDCAD,p1,False,0.6,0.6849549260809971,1,0.03980843884320097,2.512030185204798,0.56,1.3774299621582031,LONG,HOLD_LONG
2026-05-21T22:05:15.968127+00:00,2026-05-21,USDCHF,p1,False,0.4,0.6849549260809971,1,0.06509583468666306,1.5361966012318167,0.34,0.7863100171089172,LONG,OPEN_LONG
2026-05-21T22:05:16.556274+00:00,2026-05-21,USDJPY,p1,False,0.8946765221005812,0.6849549260809971,1,0.08480139012297097,1.1792259520155206,0.26,158.9510040283203,LONG,HOLD_LONG
2026-05-23T22:05:11.238265+00:00,2026-05-22,AUDJPY,p1,False,0.4,0.6849549260809971,1,0.08124535671589943,1.230839570926893,0.39,113.45099639892578,LONG,HOLD_LONG
2026-05-23T22:05:11.892629+00:00,2026-05-22,AUDUSD,p1,False,-0.3234157890084295,0.6849549260809971,0,0.09441612619230734,1.0591411026154516,0.0,0.7148299813270569,FLAT,NO_POSITION
2026-05-23T22:05:12.488313+00:00,2026-05-22,EURGBP,p1,False,-0.8,0.6849549260809971,-1,0.03635262590001542,2.7508329185088547,-0.54,0.8638799786567688,SHORT,HOLD_SHORT
2026-05-23T22:05:13.057907+00:00,2026-05-22,EURUSD,p1,False,0.0,0.6849549260809971,0,0.04454846787119095,2.244746110890808,0.0,1.160496711730957,FLAT,NO_POSITION
2026-05-23T22:05:13.463975+00:00,2026-05-22,GBPJPY,p1,False,0.4,0.6849549260809971,1,0.072114282222414,1.3866878642926959,0.23,213.79800415039062,LONG,HOLD_LONG
2026-05-23T22:05:15.159447+00:00,2026-05-22,NZDUSD,p1,False,0.14261680895859435,0.6849549260809971,0,0.10409135443604722,0.9606945796967133,0.0,0.5878514647483826,FLAT,NO_POSITION
2026-05-23T22:05:17.327434+00:00,2026-05-22,USDJPY,p1,False,0.8,0.6849549260809971,1,0.08478965043564778,1.1793892236399337,0.26,159.15499877929688,LONG,HOLD_LONG
